Date,NAVPS
10-Sep-98,2.1971
11-Sep-98,2.1979
14-Sep-98,2.1976
15-Sep-98,2.1984
16-Sep-98,2.1992
17-Sep-98,2.2033
18-Sep-98,2.2007
21-Sep-98,2.1997
22-Sep-98,2.1994
23-Sep-98,2.1994
24-Sep-98,2.2005
25-Sep-98,2.2008
28-Sep-98,2.2013
29-Sep-98,2.2052
30-Sep-98,2.2035
2-Oct-98,2.2019
5-Oct-98,2.2018
6-Oct-98,2.2027
7-Oct-98,2.2037
8-Oct-98,2.2052
9-Oct-98,2.2073
12-Oct-98,2.2135
13-Oct-98,2.2137
14-Oct-98,2.2167
15-Oct-98,2.2192
16-Oct-98,2.2271
19-Oct-98,2.2296
20-Oct-98,2.2267
21-Oct-98,2.2314
23-Oct-98,2.2379
26-Oct-98,2.2818
27-Oct-98,2.2889
28-Oct-98,2.3292
29-Oct-98,2.3748
30-Oct-98,2.3748
3-Nov-98,2.5399
4-Nov-98,2.4401
5-Nov-98,2.4966
6-Nov-98,2.5003
9-Nov-98,2.4477
10-Nov-98,2.3444
11-Nov-98,2.4548
12-Nov-98,2.4831
13-Nov-98,2.4984
16-Nov-98,2.5055
17-Nov-98,2.5310
18-Nov-98,2.6430
19-Nov-98,2.6462
20-Nov-98,2.6712
23-Nov-98,2.7145
24-Nov-98,2.7345
25-Nov-98,2.7319
26-Nov-98,2.6767
27-Nov-98,2.7202
1-Dec-98,2.6521
2-Dec-98,2.6104
3-Dec-98,2.5336
4-Dec-98,2.5575
7-Dec-98,2.5687
8-Dec-98,2.5550
9-Dec-98,2.5082
10-Dec-98,2.5400
11-Dec-98,2.5242
14-Dec-98,2.5070
15-Dec-98,2.5166
16-Dec-98,2.5344
17-Dec-98,2.5481
18-Dec-98,2.5439
21-Dec-98,2.5324
22-Dec-98,2.5463
23-Dec-98,2.5579
24-Dec-98,2.5579
28-Dec-98,2.5974
29-Dec-98,2.6144
4-Jan-99,2.6144
5-Jan-99,2.5783
6-Jan-99,2.6092
7-Jan-99,2.6529
8-Jan-99,2.6497
11-Jan-99,2.6358
12-Jan-99,2.6403
13-Jan-99,2.6439
14-Jan-99,2.5849
15-Jan-99,2.5432
18-Jan-99,2.5834
19-Jan-99,2.5738
20-Jan-99,2.6435
21-Jan-99,2.6311
22-Jan-99,2.5624
25-Jan-99,2.4994
26-Jan-99,2.5354
27-Jan-99,2.5411
28-Jan-99,2.5754
29-Jan-99,2.5571
1-Feb-99,2.5509
2-Feb-99,2.5398
3-Feb-99,2.5489
4-Feb-99,2.5641
5-Feb-99,2.5570
8-Feb-99,2.5568
9-Feb-99,2.5484
10-Feb-99,2.5309
11-Feb-99,2.5559
12-Feb-99,2.5454
15-Feb-99,2.5402
16-Feb-99,2.5406
17-Feb-99,2.5520
18-Feb-99,2.5521
19-Feb-99,2.5489
22-Feb-99,2.5529
23-Feb-99,2.5737
24-Feb-99,2.5999
25-Feb-99,2.6151
26-Feb-99,2.6216
1-Mar-99,2.6214
2-Mar-99,2.6166
3-Mar-99,2.6379
4-Mar-99,2.6359
5-Mar-99,2.6376
8-Mar-99,2.6319
9-Mar-99,2.6280
10-Mar-99,2.6233
11-Mar-99,2.6172
12-Mar-99,2.6191
15-Mar-99,2.6078
16-Mar-99,2.6174
17-Mar-99,2.6264
18-Mar-99,2.6368
19-Mar-99,2.6556
22-Mar-99,2.7202
23-Mar-99,2.7493
24-Mar-99,2.7259
25-Mar-99,2.7369
26-Mar-99,2.7544
29-Mar-99,2.7615
30-Mar-99,2.7560
31-Mar-99,2.7634
5-Apr-99,2.7672
6-Apr-99,2.8191
7-Apr-99,2.8308
8-Apr-99,2.8682
12-Apr-99,2.9065
13-Apr-99,2.8967
14-Apr-99,2.8959
15-Apr-99,2.9013
16-Apr-99,2.9318
19-Apr-99,2.9837
20-Apr-99,2.9676
21-Apr-99,2.9345
22-Apr-99,2.9729
23-Apr-99,3.0362
26-Apr-99,3.0693
27-Apr-99,3.0746
28-Apr-99,3.1141
29-Apr-99,3.0998
30-Apr-99,3.0770
3-May-99,3.0988
4-May-99,3.1156
5-May-99,3.1139
6-May-99,3.1664
7-May-99,3.1579
10-May-99,3.1146
11-May-99,3.0855
12-May-99,3.1757
13-May-99,3.1611
14-May-99,3.1150
17-May-99,3.0225
18-May-99,3.0092
19-May-99,2.9241
20-May-99,2.9226
21-May-99,2.9500
24-May-99,2.9795
25-May-99,2.9659
26-May-99,2.9751
27-May-99,2.9961
28-May-99,2.9896
31-May-99,2.9960
1-Jun-99,2.9836
2-Jun-99,2.9896
3-Jun-99,2.9499
4-Jun-99,2.9635
7-Jun-99,3.0344
8-Jun-99,3.0369
9-Jun-99,3.0408
10-Jun-99,3.0551
11-Jun-99,3.0874
14-Jun-99,3.0924
15-Jun-99,3.1138
16-Jun-99,3.1600
17-Jun-99,3.1922
18-Jun-99,3.1994
21-Jun-99,3.2904
22-Jun-99,3.3349
23-Jun-99,3.3235
24-Jun-99,3.3476
25-Jun-99,3.2790
28-Jun-99,3.3182
29-Jun-99,3.3453
30-Jun-99,3.3779
1-Jul-99,3.3953
2-Jul-99,3.3980
5-Jul-99,3.3821
6-Jul-99,3.4131
7-Jul-99,3.4038
8-Jul-99,3.4182
9-Jul-99,3.3834
12-Jul-99,3.3721
13-Jul-99,3.3729
14-Jul-99,3.3508
15-Jul-99,3.3750
16-Jul-99,3.3542
19-Jul-99,3.3571
20-Jul-99,3.3303
21-Jul-99,3.2923
22-Jul-99,3.2218
23-Jul-99,3.1740
26-Jul-99,3.1126
27-Jul-99,3.0309
28-Jul-99,3.0949
29-Jul-99,3.1598
30-Jul-99,3.1448
2-Aug-99,3.1117
4-Aug-99,3.1821
5-Aug-99,3.1454
6-Aug-99,3.1275
9-Aug-99,3.1101
10-Aug-99,3.1007
11-Aug-99,3.0898
12-Aug-99,3.1015
13-Aug-99,3.0948
16-Aug-99,3.0986
17-Aug-99,3.0901
18-Aug-99,3.0923
19-Aug-99,3.1027
20-Aug-99,3.1060
23-Aug-99,3.1075
24-Aug-99,3.1134
25-Aug-99,3.1153
26-Aug-99,3.1116
27-Aug-99,3.1133
30-Aug-99,3.1253
31-Aug-99,3.1276
1-Sep-99,3.1153
2-Sep-99,3.1146
3-Sep-99,3.1149
6-Sep-99,3.1148
7-Sep-99,3.1166
8-Sep-99,3.1081
9-Sep-99,3.1104
10-Sep-99,3.1065
13-Sep-99,3.1113
14-Sep-99,3.1074
15-Sep-99,3.1059
16-Sep-99,3.1048
17-Sep-99,3.1101
20-Sep-99,3.1087
21-Sep-99,3.1098
22-Sep-99,3.2059
23-Sep-99,3.2490
24-Sep-99,3.4034
27-Sep-99,3.5021
28-Sep-99,3.4452
29-Sep-99,3.4745
30-Sep-99,3.4355
1-Oct-99,3.4399
4-Oct-99,3.4410
5-Oct-99,3.4435
6-Oct-99,3.4472
7-Oct-99,3.4439
8-Oct-99,3.4439
11-Oct-99,3.4410
12-Oct-99,3.4342
13-Oct-99,3.4356
14-Oct-99,3.4274
15-Oct-99,3.4259
18-Oct-99,3.4245
19-Oct-99,3.4218
20-Oct-99,3.4335
21-Oct-99,3.4305
22-Oct-99,3.4313
25-Oct-99,3.4268
26-Oct-99,3.4258
27-Oct-99,3.4288
28-Oct-99,3.4301
29-Oct-99,3.4349
3-Nov-99,3.4350
4-Nov-99,3.4358
5-Nov-99,3.4354
8-Nov-99,3.4362
9-Nov-99,3.4373
10-Nov-99,3.4393
11-Nov-99,3.4384
12-Nov-99,3.4371
15-Nov-99,3.4399
16-Nov-99,3.4388
17-Nov-99,3.4436
18-Nov-99,3.4439
19-Nov-99,3.4434
22-Nov-99,3.4447
23-Nov-99,3.4478
24-Nov-99,3.4553
25-Nov-99,3.4587
26-Nov-99,3.4524
29-Nov-99,3.4611
1-Dec-99,3.4601
2-Dec-99,3.4549
3-Dec-99,3.4541
6-Dec-99,3.4552
7-Dec-99,3.4515
8-Dec-99,3.4511
9-Dec-99,3.4455
10-Dec-99,3.4519
13-Dec-99,3.4592
14-Dec-99,3.4517
15-Dec-99,3.4534
16-Dec-99,3.4457
17-Dec-99,3.4530
20-Dec-99,3.4716
21-Dec-99,3.4864
22-Dec-99,3.4995
23-Dec-99,3.5142
24-Dec-99,3.5254
27-Dec-99,3.5250
28-Dec-99,3.5339
29-Dec-99,3.5512
3-Jan-00,3.5635
4-Jan-00,3.5702
5-Jan-00,3.5321
6-Jan-00,3.5476
7-Jan-00,3.5484
10-Jan-00,3.5814
11-Jan-00,3.5743
12-Jan-00,3.5395
13-Jan-00,3.5402
14-Jan-00,3.5507
17-Jan-00,3.5435
18-Jan-00,3.5180
19-Jan-00,3.5153
20-Jan-00,3.4980
21-Jan-00,3.5271
24-Jan-00,3.5054
25-Jan-00,3.5079
26-Jan-00,3.4621
27-Jan-00,3.4449
28-Jan-00,3.4403
31-Jan-00,3.4655
1-Feb-00,3.4330
2-Feb-00,3.4375
3-Feb-00,3.4532
4-Feb-00,3.4672
7-Feb-00,3.4359
8-Feb-00,3.4845
9-Feb-00,3.4933
10-Feb-00,3.5016
11-Feb-00,3.5055
14-Feb-00,3.5003
15-Feb-00,3.4750
16-Feb-00,3.4655
17-Feb-00,3.4447
18-Feb-00,3.4520
21-Feb-00,3.4321
22-Feb-00,3.4142
23-Feb-00,3.4372
24-Feb-00,3.4278
28-Feb-00,3.3938
29-Feb-00,3.3719
1-Mar-00,3.3666
2-Mar-00,3.3860
3-Mar-00,3.3998
6-Mar-00,3.3982
7-Mar-00,3.3886
8-Mar-00,3.3740
9-Mar-00,3.3717
10-Mar-00,3.3529
13-Mar-00,3.3560
14-Mar-00,3.3581
15-Mar-00,3.3564
16-Mar-00,3.3724
17-Mar-00,3.3854
20-Mar-00,3.3714
21-Mar-00,3.3710
22-Mar-00,3.3718
23-Mar-00,3.3898
24-Mar-00,3.3947
27-Mar-00,3.4080
28-Mar-00,3.4042
29-Mar-00,3.3918
30-Mar-00,3.4027
31-Mar-00,3.4048
3-Apr-00,3.4110
4-Apr-00,3.4010
5-Apr-00,3.4128
6-Apr-00,3.4236
7-Apr-00,3.4457
10-Apr-00,3.4791
11-Apr-00,3.4664
12-Apr-00,3.4627
13-Apr-00,3.4630
14-Apr-00,3.4679
17-Apr-00,3.4029
18-Apr-00,3.4177
19-Apr-00,3.4287
24-Apr-00,3.4286
25-Apr-00,3.4191
26-Apr-00,3.4543
27-Apr-00,3.4444
28-Apr-00,3.4385
2-May-00,3.4209
3-May-00,3.4305
4-May-00,3.3985
5-May-00,3.3805
8-May-00,3.3525
9-May-00,3.3528
10-May-00,3.3608
11-May-00,3.3526
12-May-00,3.3836
15-May-00,3.4123
16-May-00,3.4410
17-May-00,3.4426
18-May-00,3.4360
19-May-00,3.4618
22-May-00,3.4312
23-May-00,3.4160
25-May-00,3.4688
26-May-00,3.4671
29-May-00,3.4680
30-May-00,3.4696
31-May-00,3.4557
1-Jun-00,3.4962
2-Jun-00,3.5094
5-Jun-00,3.5204
6-Jun-00,3.5223
7-Jun-00,3.5015
8-Jun-00,3.4779
9-Jun-00,3.4921
13-Jun-00,3.4844
14-Jun-00,3.4928
15-Jun-00,3.5171
16-Jun-00,3.5154
19-Jun-00,3.5146
20-Jun-00,3.5320
21-Jun-00,3.5304
22-Jun-00,3.5478
23-Jun-00,3.5329
26-Jun-00,3.5177
27-Jun-00,3.5210
28-Jun-00,3.5384
29-Jun-00,3.5406
30-Jun-00,3.5608
3-Jul-00,3.5624
4-Jul-00,3.5683
5-Jul-00,3.5626
6-Jul-00,3.5699
7-Jul-00,3.5807
10-Jul-00,3.5981
11-Jul-00,3.6013
12-Jul-00,3.5878
13-Jul-00,3.5839
14-Jul-00,3.5844
17-Jul-00,3.5771
18-Jul-00,3.5531
19-Jul-00,3.5514
20-Jul-00,3.5418
21-Jul-00,3.5513
24-Jul-00,3.5500
25-Jul-00,3.5558
27-Jul-00,3.5588
28-Jul-00,3.5444
31-Jul-00,3.5223
1-Aug-00,3.5088
2-Aug-00,3.5068
3-Aug-00,3.5178
4-Aug-00,3.5183
7-Aug-00,3.5260
8-Aug-00,3.5262
9-Aug-00,3.5414
10-Aug-00,3.5516
11-Aug-00,3.5528
14-Aug-00,3.5711
15-Aug-00,3.5993
16-Aug-00,3.6005
17-Aug-00,3.6400
18-Aug-00,3.6421
21-Aug-00,3.6317
22-Aug-00,3.6103
23-Aug-00,3.6163
24-Aug-00,3.6185
25-Aug-00,3.6160
28-Aug-00,3.6449
29-Aug-00,3.6691
30-Aug-00,3.6538
31-Aug-00,3.6880
1-Sep-00,3.6995
4-Sep-00,3.6896
5-Sep-00,3.6970
6-Sep-00,3.6982
7-Sep-00,3.7116
8-Sep-00,3.7108
11-Sep-00,3.6844
12-Sep-00,3.6823
13-Sep-00,3.6909
14-Sep-00,3.6709
15-Sep-00,3.6728
18-Sep-00,3.6749
19-Sep-00,3.6614
20-Sep-00,3.6729
21-Sep-00,3.6662
22-Sep-00,3.6636
25-Sep-00,3.6655
26-Sep-00,3.6612
27-Sep-00,3.6611
28-Sep-00,3.6706
29-Sep-00,3.6714
2-Oct-00,3.6707
3-Oct-00,3.6435
4-Oct-00,3.6337
5-Oct-00,3.6440
6-Oct-00,3.6592
9-Oct-00,3.6465
10-Oct-00,3.6380
11-Oct-00,3.6310
12-Oct-00,3.6170
13-Oct-00,3.5901
16-Oct-00,3.6037
17-Oct-00,3.6099
18-Oct-00,3.6080
19-Oct-00,3.6147
20-Oct-00,3.6118
23-Oct-00,3.6240
24-Oct-00,3.6388
25-Oct-00,3.6539
26-Oct-00,3.6751
27-Oct-00,3.6708
30-Oct-00,3.6680
31-Oct-00,3.6706
6-Nov-00,3.7262
7-Nov-00,3.7391
8-Nov-00,3.7100
9-Nov-00,3.7264
10-Nov-00,3.7240
13-Nov-00,3.7236
14-Nov-00,3.7236
15-Nov-00,3.7199
16-Nov-00,3.7200
17-Nov-00,3.7297
20-Nov-00,3.7313
21-Nov-00,3.7257
22-Nov-00,3.7224
23-Nov-00,3.7059
24-Nov-00,3.7141
27-Nov-00,3.7210
28-Nov-00,3.7163
29-Nov-00,3.7123
1-Dec-00,3.7175
4-Dec-00,3.7081
5-Dec-00,3.7120
6-Dec-00,3.7197
7-Dec-00,3.7366
8-Dec-00,3.7383
11-Dec-00,3.7375
12-Dec-00,3.7393
13-Dec-00,3.7486
14-Dec-00,3.7546
15-Dec-00,3.7298
18-Dec-00,3.7347
19-Dec-00,3.7500
20-Dec-00,3.7624
22-Dec-00,3.7638
26-Dec-00,3.7632
27-Dec-00,3.7728
28-Dec-00,3.7733
29-Dec-00,3.7927
2-Jan-01,3.7911
3-Jan-01,3.7792
4-Jan-01,3.7842
5-Jan-01,3.7600
8-Jan-01,3.7621
9-Jan-01,3.7845
10-Jan-01,3.7774
11-Jan-01,3.7740
12-Jan-01,3.7881
15-Jan-01,3.8026
16-Jan-01,3.7986
17-Jan-01,3.7767
18-Jan-01,3.7719
19-Jan-01,3.7733
22-Jan-01,3.8485
23-Jan-01,3.8481
24-Jan-01,3.8434
25-Jan-01,3.8815
26-Jan-01,3.8766
29-Jan-01,3.8734
30-Jan-01,3.8801
31-Jan-01,3.8910
1-Feb-01,3.8798
2-Feb-01,3.8958
5-Feb-01,3.8962
6-Feb-01,3.9191
7-Feb-01,3.9073
8-Feb-01,3.9127
9-Feb-01,3.9196
12-Feb-01,3.9287
13-Feb-01,3.9299
14-Feb-01,3.9183
15-Feb-01,3.9010
16-Feb-01,3.9077
19-Feb-01,3.9037
20-Feb-01,3.9018
21-Feb-01,3.8998
22-Feb-01,3.8836
23-Feb-01,3.8920
26-Feb-01,3.8932
27-Feb-01,3.8923
28-Feb-01,3.8759
1-Mar-01,3.8556
2-Mar-01,3.8711
5-Mar-01,3.8792
6-Mar-01,3.8714
7-Mar-01,3.8711
8-Mar-01,3.8610
9-Mar-01,3.8619
12-Mar-01,3.8533
13-Mar-01,3.8356
14-Mar-01,3.8339
15-Mar-01,3.8122
16-Mar-01,3.8129
19-Mar-01,3.8089
20-Mar-01,3.7933
21-Mar-01,3.7722
22-Mar-01,3.7817
23-Mar-01,3.7639
26-Mar-01,3.7773
27-Mar-01,3.7738
28-Mar-01,3.7828
29-Mar-01,3.7754
30-Mar-01,3.7808
2-Apr-01,3.7828
3-Apr-01,3.7853
4-Apr-01,3.7905
5-Apr-01,3.7986
6-Apr-01,3.8171
10-Apr-01,3.8100
11-Apr-01,3.8043
16-Apr-01,3.8020
17-Apr-01,3.7983
18-Apr-01,3.7959
19-Apr-01,3.8033
20-Apr-01,3.8161
23-Apr-01,3.8218
24-Apr-01,3.8267
25-Apr-01,3.8483
26-Apr-01,3.8249
27-Apr-01,3.8217
30-Apr-01,3.8091
2-May-01,3.8489
3-May-01,3.8477
4-May-01,3.8651
7-May-01,3.8645
8-May-01,3.8638
9-May-01,3.8669
10-May-01,3.8665
11-May-01,3.8877
15-May-01,3.8645
16-May-01,3.8671
17-May-01,3.8668
18-May-01,3.8682
21-May-01,3.8636
22-May-01,3.8794
23-May-01,3.8825
24-May-01,3.8763
25-May-01,3.8782
28-May-01,3.8685
29-May-01,3.8611
30-May-01,3.8643
31-May-01,3.8797
1-Jun-01,3.8861
4-Jun-01,3.8906
5-Jun-01,3.8838
6-Jun-01,3.8785
7-Jun-01,3.8838
8-Jun-01,3.8851
11-Jun-01,3.8928
13-Jun-01,3.9079
14-Jun-01,3.9344
15-Jun-01,3.9214
18-Jun-01,3.9087
19-Jun-01,3.9006
20-Jun-01,3.8970
21-Jun-01,3.8995
22-Jun-01,3.8920
25-Jun-01,3.8803
26-Jun-01,3.8901
27-Jun-01,3.8826
28-Jun-01,3.8895
29-Jun-01,3.8971
2-Jul-01,3.8828
3-Jul-01,3.8888
4-Jul-01,3.8921
5-Jul-01,3.9013
6-Jul-01,3.9108
9-Jul-01,3.9116
10-Jul-01,3.9111
11-Jul-01,3.9104
12-Jul-01,3.9034
13-Jul-01,3.9398
16-Jul-01,3.9623
17-Jul-01,3.9477
18-Jul-01,3.9488
19-Jul-01,3.9488
20-Jul-01,3.9534
23-Jul-01,3.9583
24-Jul-01,3.9572
25-Jul-01,3.9518
26-Jul-01,3.9415
27-Jul-01,3.9519
30-Jul-01,3.9409
31-Jul-01,3.9429
1-Aug-01,3.9294
2-Aug-01,3.9299
3-Aug-01,3.9336
6-Aug-01,3.9336
7-Aug-01,3.9051
8-Aug-01,3.8802
9-Aug-01,3.8695
10-Aug-01,3.8900
13-Aug-01,3.9158
14-Aug-01,3.9189
15-Aug-01,3.9224
16-Aug-01,3.9237
17-Aug-01,3.9179
20-Aug-01,3.9177
21-Aug-01,3.9300
22-Aug-01,3.9246
23-Aug-01,3.9724
24-Aug-01,3.9291
27-Aug-01,3.9278
28-Aug-01,3.9239
29-Aug-01,3.9220
30-Aug-01,3.9118
31-Aug-01,3.9092
3-Sep-01,3.9056
4-Sep-01,3.8966
5-Sep-01,3.8925
6-Sep-01,3.9030
7-Sep-01,3.9134
10-Sep-01,3.9003
11-Sep-01,3.9148
12-Sep-01,3.8767
13-Sep-01,3.8650
14-Sep-01,3.8530
17-Sep-01,3.7820
18-Sep-01,3.8088
19-Sep-01,3.7948
20-Sep-01,3.7915
21-Sep-01,3.7750
24-Sep-01,3.7599
25-Sep-01,3.7704
26-Sep-01,3.7606
27-Sep-01,3.7606
28-Sep-01,3.7739
1-Oct-01,3.7541
2-Oct-01,3.7423
3-Oct-01,3.7359
4-Oct-01,3.7479
5-Oct-01,3.7454
8-Oct-01,3.7197
9-Oct-01,3.7086
10-Oct-01,3.6809
11-Oct-01,3.6688
12-Oct-01,3.7001
15-Oct-01,3.7065
16-Oct-01,3.6947
17-Oct-01,3.7058
18-Oct-01,3.6784
19-Oct-01,3.6704
22-Oct-01,3.6721
23-Oct-01,3.6658
24-Oct-01,3.6408
25-Oct-01,3.6553
26-Oct-01,3.6834
29-Oct-01,3.6857
30-Oct-01,3.6777
31-Oct-01,3.6842
5-Nov-01,3.7190
6-Nov-01,3.7194
7-Nov-01,3.7301
8-Nov-01,3.7315
9-Nov-01,3.7269
12-Nov-01,3.7240
13-Nov-01,3.7196
14-Nov-01,3.7240
15-Nov-01,3.7491
16-Nov-01,3.7741
19-Nov-01,3.7934
20-Nov-01,3.7996
21-Nov-01,3.8062
22-Nov-01,3.7945
23-Nov-01,3.8246
26-Nov-01,3.8577
27-Nov-01,3.8998
28-Nov-01,3.9001
29-Nov-01,3.8952
3-Dec-01,3.9064
4-Dec-01,3.8702
5-Dec-01,3.9265
6-Dec-01,3.9406
7-Dec-01,3.9430
10-Dec-01,3.9403
11-Dec-01,3.9010
12-Dec-01,3.9002
13-Dec-01,3.9096
14-Dec-01,3.9225
18-Dec-01,3.9158
19-Dec-01,3.9234
20-Dec-01,3.9288
21-Dec-01,3.9031
26-Dec-01,3.9272
27-Dec-01,3.9089
28-Dec-01,3.9041
2-Jan-02,3.9495
3-Jan-02,3.9400
4-Jan-02,3.9663
7-Jan-02,3.9924
8-Jan-02,3.9510
9-Jan-02,3.9621
10-Jan-02,3.9693
11-Jan-02,3.9693
14-Jan-02,3.9615
15-Jan-02,3.9553
16-Jan-02,3.9701
17-Jan-02,3.9731
18-Jan-02,4.0172
21-Jan-02,4.1032
22-Jan-02,4.0750
23-Jan-02,4.1012
24-Jan-02,4.1536
25-Jan-02,4.1504
28-Jan-02,4.1205
29-Jan-02,4.0906
30-Jan-02,4.1032
31-Jan-02,4.1466
1-Feb-02,4.1618
4-Feb-02,4.1568
5-Feb-02,4.1185
6-Feb-02,4.1495
7-Feb-02,4.0922
8-Feb-02,4.0927
11-Feb-02,4.1503
12-Feb-02,4.1911
13-Feb-02,4.2052
14-Feb-02,4.2502
15-Feb-02,4.2645
18-Feb-02,4.2983
19-Feb-02,4.3516
20-Feb-02,4.3102
21-Feb-02,4.2903
22-Feb-02,4.2025
26-Feb-02,4.1775
27-Feb-02,4.2005
28-Feb-02,4.2052
1-Mar-02,4.2039
4-Mar-02,4.2384
5-Mar-02,4.2772
6-Mar-02,4.2558
7-Mar-02,4.2771
8-Mar-02,4.2488
11-Mar-02,4.1936
12-Mar-02,4.1655
13-Mar-02,4.1339
14-Mar-02,4.1037
15-Mar-02,4.1544
18-Mar-02,4.1579
19-Mar-02,4.1900
20-Mar-02,4.2237
21-Mar-02,4.2190
22-Mar-02,4.1871
25-Mar-02,4.1764
26-Mar-02,4.1419
27-Mar-02,4.1392
1-Apr-02,4.1389
2-Apr-02,4.1692
3-Apr-02,4.1935
4-Apr-02,4.1849
5-Apr-02,4.1825
9-Apr-02,4.1852
10-Apr-02,4.1971
11-Apr-02,4.2567
12-Apr-02,4.2270
15-Apr-02,4.2249
16-Apr-02,4.2081
17-Apr-02,4.2638
18-Apr-02,4.2398
19-Apr-02,4.2249
22-Apr-02,4.1837
23-Apr-02,4.1568
24-Apr-02,4.1080
25-Apr-02,4.0932
26-Apr-02,4.0667
29-Apr-02,4.0855
30-Apr-02,4.1587
2-May-02,4.2206
3-May-02,4.2278
6-May-02,4.2038
7-May-02,4.1491
8-May-02,4.1493
10-May-02,4.1958
13-May-02,4.1926
14-May-02,4.2000
15-May-02,4.2396
16-May-02,4.2237
17-May-02,4.1842
20-May-02,4.1690
21-May-02,4.1309
22-May-02,4.1099
23-May-02,4.1508
24-May-02,4.1725
27-May-02,4.1527
28-May-02,4.1334
29-May-02,4.1225
30-May-02,4.1460
31-May-02,4.1239
3-Jun-02,4.1388
5-Jun-02,4.1107
6-Jun-02,4.0852
7-Jun-02,4.0230
10-Jun-02,4.0421
11-Jun-02,4.0369
13-Jun-02,4.0110
14-Jun-02,3.9656
17-Jun-02,3.9379
18-Jun-02,3.9104
19-Jun-02,3.9096
20-Jun-02,3.9121
21-Jun-02,3.8957
24-Jun-02,3.8782
25-Jun-02,3.8538
26-Jun-02,3.8058
27-Jun-02,3.7904
28-Jun-02,3.8043
1-Jul-02,3.8590
2-Jul-02,3.8548
3-Jul-02,3.7705
4-Jul-02,3.7687
5-Jul-02,3.7258
8-Jul-02,3.7266
9-Jul-02,3.7711
10-Jul-02,3.7900
11-Jul-02,3.7402
12-Jul-02,3.7536
16-Jul-02,3.7719
17-Jul-02,3.7525
18-Jul-02,3.7604
19-Jul-02,3.7888
22-Jul-02,3.7591
23-Jul-02,3.7402
24-Jul-02,3.7291
25-Jul-02,3.7556
26-Jul-02,3.7212
29-Jul-02,3.7151
30-Jul-02,3.7254
31-Jul-02,3.7053
1-Aug-02,3.7154
2-Aug-02,3.7129
5-Aug-02,3.7037
6-Aug-02,3.6600
7-Aug-02,3.6815
8-Aug-02,3.6765
9-Aug-02,3.6689
12-Aug-02,3.6680
13-Aug-02,3.7110
14-Aug-02,3.7050
15-Aug-02,3.7086
16-Aug-02,3.7277
19-Aug-02,3.7188
20-Aug-02,3.7181
21-Aug-02,3.6889
22-Aug-02,3.6806
23-Aug-02,3.6738
26-Aug-02,3.6799
27-Aug-02,3.7071
28-Aug-02,3.7263
29-Aug-02,3.7276
30-Aug-02,3.7212
2-Sep-02,3.6912
3-Sep-02,3.6993
4-Sep-02,3.7062
5-Sep-02,3.7077
6-Sep-02,3.7134
9-Sep-02,3.7324
10-Sep-02,3.7383
11-Sep-02,3.7654
12-Sep-02,3.7552
13-Sep-02,3.7672
16-Sep-02,3.7729
17-Sep-02,3.7752
18-Sep-02,3.7677
19-Sep-02,3.7481
20-Sep-02,3.7337
23-Sep-02,3.7271
24-Sep-02,3.7013
25-Sep-02,3.7004
26-Sep-02,3.6958
27-Sep-02,3.7054
30-Sep-02,3.6974
1-Oct-02,3.7018
2-Oct-02,3.7023
3-Oct-02,3.6894
4-Oct-02,3.6762
7-Oct-02,3.6622
8-Oct-02,3.6335
9-Oct-02,3.6390
10-Oct-02,3.6127
11-Oct-02,3.6338
14-Oct-02,3.6236
15-Oct-02,3.5960
16-Oct-02,3.6191
17-Oct-02,3.6314
18-Oct-02,3.6356
21-Oct-02,3.6110
22-Oct-02,3.6492
23-Oct-02,3.6368
24-Oct-02,3.6558
25-Oct-02,3.6661
28-Oct-02,3.6736
29-Oct-02,3.6936
30-Oct-02,3.7108
4-Nov-02,3.7109
5-Nov-02,3.7031
6-Nov-02,3.7375
7-Nov-02,3.7719
8-Nov-02,3.7335
11-Nov-02,3.7218
12-Nov-02,3.7123
13-Nov-02,3.7155
14-Nov-02,3.7422
15-Nov-02,3.7407
18-Nov-02,3.6993
19-Nov-02,3.6630
20-Nov-02,3.6743
21-Nov-02,3.6873
22-Nov-02,3.7183
25-Nov-02,3.7423
26-Nov-02,3.7433
27-Nov-02,3.7174
28-Nov-02,3.7224
29-Nov-02,3.7443
2-Dec-02,3.7426
3-Dec-02,3.7383
4-Dec-02,3.7206
5-Dec-02,3.7135
9-Dec-02,3.6996
10-Dec-02,3.6536
11-Dec-02,3.6756
12-Dec-02,3.6984
13-Dec-02,3.6954
16-Dec-02,3.6964
17-Dec-02,3.6965
18-Dec-02,3.6900
19-Dec-02,3.6695
20-Dec-02,3.6666
23-Dec-02,3.6725
26-Dec-02,3.6809
27-Dec-02,3.7032
2-Jan-03,3.6932
3-Jan-03,3.6988
6-Jan-03,3.7199
7-Jan-03,3.7273
8-Jan-03,3.7492
9-Jan-03,3.7460
10-Jan-03,3.7784
13-Jan-03,3.7775
14-Jan-03,3.7940
15-Jan-03,3.8191
16-Jan-03,3.8007
17-Jan-03,3.8112
20-Jan-03,3.7951
21-Jan-03,3.7839
22-Jan-03,3.7697
23-Jan-03,3.7586
24-Jan-03,3.7624
27-Jan-03,3.7519
28-Jan-03,3.7511
29-Jan-03,3.7553
30-Jan-03,3.7597
31-Jan-03,3.7860
3-Feb-03,3.7857
4-Feb-03,3.7863
5-Feb-03,3.7697
6-Feb-03,3.7671
